Id,label
10171232,1
6076247,1
5626187,0
9616674,0
8814676,1
10256276,1
5442077,1
9566508,0
8820357,0
3810100,1
8897414,1
10218690,0
9026244,1
5483262,0
61432,0
9701988,1
6889453,1
7257125,1
2397612,0
9285716,1
5062272,0
4535664,0
9055977,0
9552997,0
9616091,1
6300204,0
3501268,1
5883510,0
7942819,0
47381,1
706503,1
1524238,0
7638274,0
4731840,0
8170364,1
8649232,1
9300073,0
10175353,0
9321987,0
9569992,0
8590082,0
7273041,1
9858105,0
9488303,1
6236500,0
5315777,1
5574949,1
10276688,1
8452999,0
9400809,0
1654076,0
4176524,1
5712797,0
6862258,0
6665258,1
9844283,1
5522193,0
7936974,0
5232898,0
2757995,0
9286358,0
7918921,0
8673190,0
7933278,1
24986,0
8485244,0
5544017,0
9566754,0
5386617,1
6127988,0
9146755,1
1908560,1
2823355,1
8935740,0
10208063,1
6129359,0
9269907,1
9855587,0
5817239,1
3325433,1
1369800,0
8055187,1
5990983,0
10199773,1
5859173,0
8680861,1
9475101,1
6303255,0
7084949,0
5458841,1
4035749,0
9702833,1
3898237,1
5501460,0
1802457,1
4165024,0
1651116,0
7008218,1
8436830,0
2370269,1
7316761,1
6027446,1
9641826,0
5958307,0
9899333,0
1154401,1
6215948,1
1523528,1
3185336,1
8471064,0
6863370,1
867422,1
8355664,0
6759018,1
9823958,1
4507921,0
4316890,0
9845244,0
10274282,1
1603940,1
4638692,0
10138712,0
5455278,1
158100,0
9542493,1
9641412,1
136827,1
132538,0
5684064,1
10133667,1
6184177,0
8461459,0
5479004,0
9087305,0
8902777,1
6825298,1
5525385,0
6885025,0
113251,1
9368482,0
2864146,0
8853412,0
7705169,0
10182148,1
9637805,1
8696741,1
10535,1
7845353,1
5669469,1
6698849,0
8844896,0
9818206,0
7924164,0
9730805,1
6637410,0
7618956,0
3682899,1
4883246,0
9316134,0
1267304,0
10056811,0
5511391,0
3561700,1
8468560,1
7399056,0
3404480,1
3467444,1
10159303,1
2911353,1
9823473,1
7778542,1
7533859,1
9155221,1
7037301,1
5731125,0
8832068,1
7380774,0
7138836,1
10245896,0
2966566,0
4730221,0
8623042,0
8824457,0
7970243,1
9882823,1
9336208,1
1802630,1
9879310,0
9648413,0
3804112,0
382103,0
9903801,0
8035640,0
10126715,0
8810966,1
5234775,0
10150645,0
1562459,0
8821173,0
9528948,0
8762542,0
5490711,0
1721185,1
9171256,1
7122115,1
9550422,1
4909553,0
5546914,0
7129250,0
9714376,1
8383499,0
9518378,0
9597359,0
9414161,1
6075765,0
8373211,1
8497657,0
7769763,1
9726376,0
9271478,1
8458224,1
8070439,0
9258278,1
7788024,1
6454168,1
7126069,0
6277074,0
4508297,1
9275929,0
7175725,0
10043447,1
10038242,0
9831230,0
8759753,0
3609756,0
7942638,0
8236223,0
3055323,0
3080804,1
3401639,0
9856736,0
9075870,1
6345811,1
9067485,0
10199567,1
4790841,0
8161648,0
9293795,1
9786854,0
6483090,1
8315176,1
5783308,0
775007,0
1145129,0
4769971,0
5938170,1
9523377,1
8800264,1
10246084,1
6176490,1
9469118,1
6909136,0
8398418,0
3296902,1
3275563,1
8755047,1
8091021,1
9958999,0
4935402,0
8838957,0
383140,0
8752404,0
8975399,1
3699707,0
8080911,1
8382099,1
10200428,1
10082949,1
9652803,0
9921476,0
8133239,0
3370422,1
4874312,1
8017640,0
6996652,1
1260676,1
7748565,1
8649372,0
5420801,1
5478268,0
9563673,0
7757680,1
12136,1
9241661,1
4512300,0
4509804,0
9744996,0
5625273,0
4335464,0
9314433,1
226496,1
9729033,1
5372740,1
6999852,1
9870347,1
5852496,0
7208495,1
3137080,0
4405966,1
9831173,1
4167760,1
6295584,0
9248198,1
6406625,0
9848925,1
3595991,0
8683938,0
10133246,0
8772120,1
3433958,0
7527396,0
9968192,1
6786739,0
9855126,1
5138524,1
7535299,0
7505556,1
4474061,1
5326981,1
8336021,1
3622545,1
2031126,0
9977625,1
8749997,1
88446,1
8966099,1
9038505,0
5346895,0
4387282,1
4629596,0
7444711,1
8606203,0
1236928,0
7692799,0
1168076,0
4059317,1
3142484,1
9951175,1
9323425,0
4401435,1
5527139,0
8722190,0
9441038,1
789102,0
3573293,1
6117542,0
7968229,1
3944649,1
6440561,1
7184540,1
7407681,1
4276107,0
7514404,0
9682705,1
8513321,1
6526970,0
6921027,0
6402335,1
8895404,0
5437111,1
1040887,1
6082401,1
9654073,1
3122966,0
7513139,1
9933153,0
5466723,0
9615313,1
7064792,0
8401857,1
8782831,0
4687692,0
6436116,1
9566154,0
6649562,1
9023835,0
10130091,1
9687864,1
4383221,1
8718160,1
3998568,1
8404542,0
9799487,0
412277,0
9768664,0
3379807,1
10051411,1
6667134,0
9660749,0
7497929,1
6642454,0
9252288,1
8759616,1
9062023,0
6742309,0
5096716,1
1941445,0
70280,0
9823626,0
4645076,0
8979414,1
6139245,1
5984034,1
6027001,0
9771546,0
1610168,1
9344523,1
2166779,0
3578335,1
4102660,1
2205993,1
3105973,0
8084283,0
3369394,0
6037360,0
9430439,1
31664,0
8427043,0
98897,0
7178568,1
6114088,0
9786392,0
7715239,1
9364609,0
6491432,0
115598,0
693596,0
492232,1
246667,0
9658668,0
8904145,1
8243780,0
8161068,0
3784978,0
7172381,0
9652440,0
3853469,1
506128,1
9214784,1
7980413,0
1957446,1
6475300,1
4682022,0
1199273,1
9591328,0
6138115,0
2163823,1
10050591,1
8146245,1
7540167,0
8410640,0
6074612,0
938098,1
8543026,1
7006317,1
6218523,0
10186119,1
4531538,0
8632486,0
10268780,0
2755583,1
9467222,0
6642569,0
10141684,1
962565,1
6191256,0
5907219,0
227641,0
10153772,1
9614840,1
5336613,0
5520716,1
9069388,0
8870207,1
9698428,0
8668225,1
9546638,1
4883408,0
522132,0
8194572,0
926582,0
7988124,0
10271026,0
7993144,0
6932147,0
9429045,0
9075203,1
6256704,1
9324203,0
6901135,0
2060109,1
2334303,1
2837143,1
3009247,0
9142456,1
8525988,1
3010112,1
8938994,1
7782736,1
9828458,0
9971381,1
7182872,1
9986362,1
8487385,0
8383952,1
5983819,0
10112091,0
7980566,0
9035051,1
9690189,0
8136310,0
3133592,0
8653777,1
5745982,1
8949192,1
4376220,0
3895485,1
6761918,1
9852141,1
9790192,0
9260449,1
10133015,1
3808836,1
9765305,1
7014509,0
7986267,1
6999435,1
8835794,1
9311879,0
123309,1
8887432,0
6078882,1
9788150,0
8334380,1
4178470,0
4465600,0
10141412,0
1750256,0
9257615,1
9487735,1
10150968,1
5843064,1
4524807,1
7186095,0
9303597,1
2604936,0
5774505,0
354818,0
10129904,0
10214060,0
5321966,0
10107666,0
109001,1
7228431,1
9967855,0
9913532,0
4610097,1
9831529,1
6675137,1
7014863,0
9216504,0
9283833,0
2037812,1
10142795,1
7963066,1
1538299,1
3397622,1
5944937,1
7528342,0
7626510,0
10214732,1
4822944,1
7025938,0
8121770,0
2038269,0
102119,0
4535791,0
10003907,1
9373302,0
5794868,0
7925686,0
8221447,1
9604597,0
5087883,1
5695713,1
9846911,0
3265571,1
4821919,0
2692375,0
4905999,1
3028276,0
9042250,1
9755232,0
8407120,1
9242653,0
536448,0
8189835,1
3278688,0
219205,1
8896203,0
3960545,0
4808504,0
4057355,0
10009819,0
6369096,0
9459892,1
5054313,1
2199979,0
10209912,0
2842263,0
6276588,0
5554369,1
7109746,1
9196473,1
6073098,0
645656,0
2030161,0
6275259,0
4815434,0
2855932,0
8756726,0
6737134,0
9887785,1
4423333,1
112440,0
3050984,0
108559,1
5715742,0
384605,0
133598,0
10113805,1
8643794,1
9434221,0
3762203,0
4033041,0
6295440,1
2836168,1
4497193,0
7786663,0
10233293,1
6836069,1
5744768,0
8912534,0
7945977,1
10143440,0
10197135,1
9511568,1
775606,1
9573600,1
10048919,0
8274893,1
8519083,1
2541135,0
6674306,1
74680,1
2679616,0
8830756,1
9217995,0
7550482,0
10155804,1
10146729,0
7074123,0
7901986,0
7822369,1
6831413,0
5696348,1
7544995,0
9768037,1
10144325,0
10182975,1
4919859,1
6133255,1
6314364,0
8936407,1
1456953,1
8743591,0
9342019,0
5366560,0
9882942,1
5437853,0
222723,1
5302077,1
10006936,0
8951702,1
6414501,0
3252863,1
5195929,1
10112562,0
6663824,1
7874176,0
7845212,0
9313952,0
7407842,1
7325635,1
7891326,1
9681283,1
8688633,1
6685138,1
4128816,1
6492712,0
3922138,0
154869,1
384032,0
8636492,0
2507225,1
8331512,0
6580649,0
8456147,0
9994038,0
9282200,1
6123727,1
4394979,0
4382533,0
9733641,0
1179924,0
8512154,1
8804135,1
10234734,0
5836880,1
564882,0
8038372,0
5139276,0
9063050,0
599073,0
5724146,1
1369445,1
3199064,1
4982384,0
308524,1
6412058,1
9056793,0
8625022,1
6615814,0
7270224,1
5642854,0
9944492,1
9252641,1
4263791,1
7877263,0
8903743,0
9206007,0
8819142,1
8968932,0
6301778,0
2092525,0
9722876,0
125130,1
1034750,0
5490060,1
4360922,1
5071058,0
9641426,1
8696312,0
5970898,0
9082267,1
6288053,1
10023068,0
9692051,1
10064764,0
10093089,0
10273169,1
135709,0
4602296,0
5160483,1
5385000,1
3340372,1
762500,1
7749368,1
6549759,0
6626494,0
9285762,0
3372681,0
9461633,1
8514188,1
9636809,0
6896743,0
1544661,0
9177188,0
5383797,0
3337692,0
6639075,0
10232902,0
8646142,0
9209835,1
2484895,1
1781720,0
10118463,1
6057859,0
7475510,1
1033103,1
8166518,0
9499087,0
9767768,1
6152035,0
5378339,0
6492651,0
10053933,1
395019,1
2783184,1
9029306,0
819926,1
9877860,0
9259639,1
6867919,1
6460923,0
3443881,0
6731174,1
9631604,1
9926456,1
6079963,1
9557657,1
6708404,1
9763039,1
7026170,0
9848216,1
5688340,0
9314801,0
2777917,0
724538,1
2080016,0
8691308,1
9230619,0
9112496,1
8729746,1
5180068,0
6073682,0
3924825,1
419789,1
1060682,0
2078318,1
8470025,0
5119872,0
5571835,0
6173166,1
9293593,0
5278128,1
2997981,1
4053777,0
6774945,1
6565949,0
6810658,0
1971330,0
8021696,0
7462105,0
9841524,1
10134570,0
4671810,1
7440852,0
9253683,1
9620776,1
838474,0
9957468,1
5856518,0
9140111,0
1491797,1
9630786,0
9877516,0
1536351,0
10159405,0
6268494,0
7387047,0
6169496,1
8271725,0
10171889,0
10173792,1
8205540,0
9710556,0
8850506,0
2008463,1
9917958,0
9806521,0
6719160,1
6183172,0
8032837,1
9540846,0
5963613,0
8774481,1
9453872,1
7557175,0
9430185,1
5447673,0
10273014,1
9620300,0
9943717,0
5450971,0
1529762,1
3808496,1
8473084,1
7004274,1
8022126,1
1255557,1
6406366,1
5314481,0
10221577,0
6285172,1
3103789,0
7923167,0
9779701,1
4877357,1
8712797,1
4681040,0
9980139,1
4729497,1
7792832,1
9250584,1
8776276,1
5407514,1
10251435,0
4237313,0
10190912,0
7905011,0
9774420,0
2997329,1
6250025,0
10122308,0
3573529,1
9753229,0
6801757,1
8076417,1
9357083,1
8256026,0
8877069,1
8279206,0
2105989,1
3792353,1
10169096,0
10218698,1
5479783,1
4498198,1
7331844,1
1413694,1
9340972,0
9558518,1
9772536,1
6483655,0
7876603,0
9821140,0
3086770,0
9745361,0
9929948,1
10053919,1
151670,0
8669493,1
8916072,0
5693171,0
6252159,0
1268855,0
8182015,0
4484144,0
798118,0
8754967,1
2677570,1
7776167,1
4808513,1
6683495,1
6658436,0
3503455,0
6401357,0
9638334,1
6549353,1
590197,1
5137948,0
7827649,0
7079934,1
9030878,1
1819652,1
7181417,0
7815615,0
240448,0
10114688,1
7395676,1
8805748,1
10246968,1
1056888,1
4906234,1
3659778,1
8031883,0
5804642,1
5470743,0
8216505,1
9874290,1
4549524,1
9305909,1
7355807,1
1666681,1
5460367,0
9886230,1
6684059,0
6309941,0
4896979,0
4549084,1
6095171,1
467496,1
5563965,0
9988924,1
9098026,1
6418521,0
2605176,1
6047858,1
10143823,1
7247959,1
9244595,1
1407230,0
9904729,0
6145563,0
7940914,0
10125950,0
8606083,0
9357740,0
8551634,1
5111047,1
10034950,0
10003725,1
5177382,0
142323,1
9068640,0
3224173,0
8420593,0
9297139,1
9089485,0
8654999,1
3762685,1
9452377,1
5971961,1
3646603,0
335700,0
407686,0
2230688,1
5925939,1
6190531,0
3848098,1
9386429,1
5709845,0
3942344,1
9132140,1
8077379,1
9047281,0
8905691,0
10038480,0
9684044,1
1634230,0
5971912,1
5911134,0
8532373,0
8568201,1
9051626,1
469373,1
3076215,1
8760350,0
6173341,0
10184476,1
8022811,0
1991642,0
9959568,1
6028189,0
6676126,1
10233181,1
6810470,0
9914574,0
7099191,1
8388178,0
10266334,0
6998227,1
39909,0
9239446,1
2913541,0
4437981,0
7812740,0
10267614,1
7140725,0
1352660,1
9726447,0
3563,1
3070148,0
4940966,0
875568,0
7847839,1
8732745,0
5048028,0
6684393,0
8356039,1
8697528,1
5451943,1
8752973,0
2310035,0
8550028,1
10176327,1
8540778,1
4975868,1
83787,1
6205704,0
4412577,0
3606863,0
9631362,0
7078684,1
4548589,0
7554622,0
7504269,1
4056088,0
2714777,0
8025213,0
2754395,0
7919968,1
3325571,1
9314513,1
5743002,1
4902693,0
8062856,1
9331344,1
8681283,1
6290381,1
8045551,1
9306294,0
3391053,1
10063923,0
5575512,0
1789377,0
4358455,1
7029088,1
9801161,1
8134288,1
9913761,1
8669700,1
9113274,0
9559429,0
3700251,0
3986001,0
4245016,0
7968254,1
7310299,1
4119857,0
2122518,0
3681642,0
7470378,0
9773611,1
1828754,1
6731038,0
9099172,1
1993793,1
10202501,1
8590908,1
9129280,0
3584110,0
6715419,0
8899557,0
7768551,0
6293473,0
5446655,1
8818497,0
10240769,0
10159591,1
8644481,0
60831,0
9143136,0
6218397,0
8923221,0
5480262,1
8656222,1
6067890,1
9992686,1
8074471,1
6136457,0
8908010,1
7572399,1
8514785,0
9624084,1
8170935,0
4272126,1
9920896,1
5863406,1
8418654,0
5366278,1
10160885,1
2603093,1
10220504,0
10131495,1
8569343,1
8070988,0
8096468,1
5575871,1
5474442,1
10227782,1
8706010,0
3664543,1
3169154,1
5293077,1
4391335,1
7287595,0
9563600,1
5873083,0
2559747,1
9816176,1
6815924,0
8997049,0
9694289,1
657929,0
7503359,0
10257055,0
974895,0
8606209,0
1387469,0
2664376,1
6880938,1
10057608,0
3457644,0
6023401,0
2447180,1
994729,1
6633863,0
8506506,1
7800451,0
9772526,0
2661953,0
7873781,1
10274258,0
8876125,1
8849660,0
9486163,1
6602146,1
9934882,1
5708709,0
10185843,1
9328126,1
4984179,1
7369071,1
2374427,0
10215167,0
10256253,1
5688585,1
7433020,1
8888336,1
6848101,1
7736501,0
8828127,0
5003505,0
1362467,0
8937659,1
5864131,1
5838759,1
8336820,0
5784221,0
1570177,0
5282494,0
9281684,1
8798010,0
6678949,1
2295184,1
8952512,1
271050,1
2504254,1
171715,1
8485702,0
8059627,0
10201273,1
9211071,1
1925864,0
9059317,1
5759111,0
9130091,0
8837036,1
2777692,1
7512900,0
8531468,1
917988,1
9770462,1
3988304,1
8174426,0
4257984,0
3568559,1
5474876,0
2044907,0
9498971,0
10178924,1
6831408,1
10008358,1
8253850,1
8678906,1
5652934,0
6037507,0
3095591,1
6260754,1
1690816,0
7981827,1
9977242,1
4094593,0
6910782,0
10014477,0
9456189,1
9707015,1
9812575,1
3394318,1
4972228,0
10086755,0
7678938,1
5321001,0
9984198,1
8749106,0
5848776,0
8768114,0
10218088,0
4682064,0
7621496,1
6630456,0
5041170,0
9571893,1
1327573,1
8706972,0
10185117,0
3470163,1
8670087,1
5985207,1
9165885,0
6663152,0
9105558,0
5487536,0
7517277,0
4330578,1
4200328,1
10275681,1
9221043,0
6610116,1
5591982,1
8874132,0
5427136,1
7143058,0
6438826,1
9472996,1
9839406,0
4407161,1
9610884,1
9926017,1
3216987,0
8978044,0
1205014,1
7512191,1
462276,0
3267372,1
5451782,1
160294,1
8188220,1
5911394,0
8876893,0
979866,0
9765077,1
9252603,1
629152,1
1130281,0
2348506,1
9785090,1
9749681,0
10077244,1
7517598,0
10059769,1
6719774,1
6046859,1
7489996,1
9373764,1
6994961,1
5283618,0
1600592,1
1473821,1
9772478,0
8212225,1
281489,0
2694427,1
9457807,0
8709489,0
5158612,1
9334901,0
9440880,1
2103428,1
8805420,0
3090511,1
8213610,1
7420985,1
8207550,1
9277776,0
7036232,1
2464550,0
8737561,0
6642687,0
6258319,1
8849585,0
7529376,0
1597921,0
4532985,1
7695968,0
8134531,0
1070239,0
6740431,1
9549466,1
9425879,1
9282708,1
5483094,0
9932865,0
8093709,0
1334503,0
7786444,1
6292023,0
9868215,0
9912727,1
5546576,1
10275149,1
7611923,0
7321239,0
8556200,0
810376,1
1564583,1
8686830,0
2954303,1
3731153,1
3044936,1
9291914,1
8689328,0
9807073,0
3145773,0
87444,0
9678664,0
6008101,0
9809825,0
7697484,1
6079667,1
8546191,1
3678330,0
8898591,1
7453815,0
404249,0
9381698,0
9755271,0
3185357,0
9654960,1
6364945,1
479322,1
5903524,0
9911810,1
8477206,1
4194779,1
10078723,0
3054424,1
9413463,0
9543926,0
22905,1
3095777,1
8070914,0
10120329,0
8644121,0
7203228,0
6780079,0
9598441,1
9178110,0
3198640,0
567499,0
5564995,0
9330668,0
3437389,0
5740510,1
10023913,1
7495295,1
9108406,1
434033,0
7176176,0
10135635,0
836459,1
8394261,1
9932067,0
8543185,1
1407597,0
9888577,1
10186331,0
6968993,0
8700310,0
4936123,0
4500740,1
1020311,1
9290150,0
2304876,1
10108835,0
262084,0
5556809,0
632718,0
8464292,0
9338965,1
6150661,0
8743418,1
9651107,1
5710084,0
7411656,1
9303461,0
9539487,1
8795384,1
5202975,1
1500964,0
6719072,1
5446393,1
9355335,1
5458627,1
9420530,0
2983887,0
9476395,0
9412296,0
5751752,0
8008216,0
4878538,1
2316861,0
7059676,0
8422362,1
7953013,0
8769230,1
9315266,1
7928957,0
6902210,1
8757602,0
9708190,1
577638,0
9853608,1
142159,0
7437944,1
5945210,1
9591266,1
10023194,1
9750972,0
6242920,0
8893595,0
8117723,1
7574167,0
8662142,1
9902419,0
6577121,0
10252433,0
10010360,0
9384476,1
9857603,0
8038061,1
6984098,0
9995600,0
6874544,1
7092021,0
6560037,1
8648454,0
10019340,0
5551498,0
9098759,1
9822260,0
5712281,0
4678461,0
9141883,0
4917339,1
9200588,0
9606749,0
9139322,1
7715848,0
9617062,0
9958493,0
3358137,1
9341562,0
3845618,0
7735286,1
6463109,1
80221,1
10155147,0
1239706,0
7037189,0
8529452,1
9895350,0
3877506,0
8395799,1
9739043,1
7946266,1
8757637,0
6604543,0
3128918,1
2124196,1
5050377,1
9675450,1
7502884,0
6066253,0
1744682,1
9713499,0
5965740,1
1481407,1
9278127,1
4945011,1
7730433,0
5761683,0
7440775,0
8835943,1
6824281,1
8881485,0
3038309,0
8635244,1
5578708,0
2669290,1
4312739,0
4345657,0
3368261,0
8864597,0
7773650,0
5227479,1
2191960,0
7485704,1
8754436,1
8895249,1
6209409,1
7179779,0
618718,0
2618719,1
5837782,0
9651537,0
9207859,0
8731332,1
8646383,1
5652264,1
9031216,0
4493687,0
10252000,0
7694568,1
8469363,0
7908119,1
9709216,1
8559254,0
9417445,1
9904128,1
7675017,0
7424810,0
10257984,0
6009180,1
9708672,1
6862598,0
6095062,0
9180534,0
8374738,1
10127277,0
9660325,0
5824415,1
4378875,1
6092021,0
3526263,1
5793049,0
1771931,1
3368019,0
8542521,0
4262901,0
3826853,0
6684790,0
7832046,0
7783058,1
9846942,1
5909501,1
5981002,1
97825,0
9607479,0
6378817,1
5955272,0
9437760,1
2110232,0
8939603,0
7791239,1
8450621,1
10233649,0
2563339,0
75379,1
5515024,1
6332667,1
10127264,0
111068,1
8882003,1
7678085,0
3714312,0
1171428,0
10115828,0
2349813,1
8652323,0
3059361,1
9229905,1
1607144,0
6147005,0
6842840,0
9178027,1
8571730,1
8389710,0
3985033,0
8587109,1
8739710,1
8644426,1
9434989,0
8023083,1
6865815,1
1585076,0
4643015,0
7264034,0
8653006,0
10275108,1
9563468,1
5718740,0
2760380,0
502848,1
1890814,0
1969395,1
8642838,0
9883658,0
5458245,0
10093545,1
9743757,0
9393434,0
7976398,1
3212013,0
3608706,1
5215021,0
5885458,1
8649547,1
5338092,1
8645316,0
10270418,1
856667,0
9976085,1
3240818,0
3056332,0
4388825,1
8190384,0
8497110,1
8619251,0
855831,1
9970805,0
9083130,0
10096987,0
7741475,0
2903074,1
8385816,0
9332094,1
4705270,0
9795406,1
5645958,1
4107808,0
9232768,1
8833449,0
6280981,1
7993523,0
8221905,0
6279108,0
4273558,1
9320321,1
4038244,1
2739704,0
5040997,0
9434544,1
2026612,0
9271150,0
6826470,0
9667172,1
6666810,1
9405934,1
5807582,0
8189586,1
7618261,1
9903755,1
5465522,1
8606519,0
7503888,0
5762087,1
2398332,0
9305446,1
6386371,0
7226084,1
8815258,0
9265734,0
879355,1
8330637,1
10105433,1
9198414,1
1378531,0
9283258,0
8744693,0
8105214,0
5560046,0
9924690,1
1061654,0
7190074,1
8821512,0
5802450,1
10100,1
4816911,0
5027024,1
2133371,0
9928629,1
9641326,0
5434171,1
5811209,0
10035359,1
7259756,1
9745648,1
1350424,0
10116938,1
4320694,1
4276971,0
9905977,0
9273455,0
9736829,1
7533037,0
7009217,1
6244113,1
461669,1
3953615,1
1657728,1
5722084,0
8607039,1
6861784,0
9830962,1
9453918,0
10018676,0
7189665,0
9523002,1
5047717,1
8714189,1
7278202,0
6611897,1
5070766,0
5880260,0
9619187,1
564907,0
7257417,0
8714811,0
8265633,1
9335877,1
5231520,0
6060863,1
9846327,0
9903926,0
7491318,1
8075061,1
9306516,0
8404154,1
7953757,1
9295338,0
9953946,0
7402701,1
8007300,0
4039520,1
5688341,0
10200499,1
7243272,1
4910764,0
3774081,1
5213098,0
7549766,0
9899538,0
9908428,1
8577029,1
4787435,0
5964569,1
736219,1
5433179,1
7551474,1
3547625,0
9814817,1
7979292,1
8646864,1
2021147,1
58045,0
9732887,0
6597784,0
3411044,1
7285203,0
9093434,0
5764853,0
8057618,1
4408881,0
9651640,0
8184601,0
6193537,0
9756111,0
9683757,1
2077482,0
8168723,0
8402371,1
9662655,0
4350409,0
8655155,0
4918514,0
5963998,0
5238233,0
8381301,1
6839620,1
4256902,0
5879990,1
6933538,0
10198385,1
9798849,1
9846290,0
4772992,0
9573137,0
7545545,0
6665932,0
5386019,1
9735915,1
3406126,0
10154052,1
1140020,0
655832,0
6501765,0
5423902,0
7850643,0
9611538,1
9798899,0
78640,1
9149035,0
9781374,0
8522586,0
8717608,1
8671834,0
2989947,0
8040678,0
5013876,1
5495022,1
8661691,0
8786157,0
8478252,0
9765716,1
6070145,1
9839243,1
7472203,0
9820997,0
8880821,1
5662848,0
3691082,1
7141441,0
8745789,0
978207,0
6161874,0
10158020,0
9753459,1
9113168,0
10152410,1
2027130,0
4995601,1
1365001,0
4742939,1
7769941,0
6553953,0
232723,1
6307817,1
6571987,0
9470298,0
7059968,0
9321344,1
10003745,0
3799825,1
7345155,1
1466654,1
9665275,0
3116479,1
10017929,1
10248533,0
9327331,0
1526720,0
10086246,0
8353302,1
9853613,1
5294833,0
5027761,0
5267201,0
2407883,0
9803530,0
8682683,1
10193213,1
926208,1
5987469,1
9412257,0
393350,1
3325557,0
7093832,1
9661235,0
6826951,1
8606827,1
8969496,0
7553515,0
8656304,1
6677609,0
6810425,0
36164,0
4554992,0
6904835,0
9837864,1
3042213,0
10251456,0
2105794,1
8384575,0
66910,0
8767658,1
9105372,0
9508598,0
8165235,0
8010998,0
9285278,1
5304164,0
3289013,0
5942338,0
7650105,1
222722,1
8638077,0
7698091,0
5631768,1
4974873,1
10205865,1
5338579,0
4006865,0
9462334,0
6880550,0
5397855,0
8434189,1
6304154,1
10074979,1
705610,0
10025657,0
8292657,0
8633968,1
9614661,1
7799519,0
1683796,1
8967536,1
2588636,1
9676841,1
10185241,1
3236385,0
337899,0
3181547,0
10017106,1
9408115,1
1766887,1
10240844,0
2912390,0
9169923,1
4006435,1
9472206,0
9776074,0
2245183,0
5657215,0
6667926,0
7118686,1
3656988,1
4539209,0
10277876,0
6571127,0
1413308,0
6649854,1
8174230,0
9834879,1
5793811,1
9611029,1
9795216,1
2660871,1
9987152,1
9246650,0
10136580,1
4262431,0
1170685,0
3822379,1
10004817,1
3863765,0
8962204,1
476914,1
59430,1
320160,0
5064952,1
8551953,0
7946555,0
722457,0
8588489,0
6882326,0
1529898,0
10040533,1
7669887,1
8671237,1
1326622,0
5846428,1
8362615,1
532215,1
7971654,1
10273238,1
3845233,0
2972053,0
9645381,1
9998145,0
6175739,0
4447097,1
10029753,1
9848050,0
10181360,0
6477218,1
715514,1
8133780,1
10276843,1
4445445,0
8089736,0
9315069,1
7438805,0
8110556,1
4872543,0
9665366,1
3576100,0
7029256,0
558085,0
7271880,0
7361237,0
9838847,1
10211148,1
10135424,1
10070716,0
6995513,1
5739670,1
8799964,1
6422130,0
9451342,0
3218866,1
1421112,0
4402853,1
8065891,1
306277,0
5502997,0
7771330,0
7716646,0
5243095,1
9402776,0
7974086,0
5758095,1
10129111,1
351892,0
9930410,1
424559,1
6438302,1
5956723,0
6318480,0
5458702,1
10122862,1
10219161,1
6073858,1
6145712,0
1034307,0
6442428,0
10086723,1
10264392,1
8658551,0
3054696,1
7397921,0
8857794,1
3341558,0
10255928,0
5591154,1
9160820,1
6125892,0
7074469,0
9362162,0
5555976,1
9726967,1
5199609,0
7275201,1
9630595,1
1295374,0
588160,0
5966414,1
1985427,1
4730057,0
4889525,0
8694179,1
5057607,0
9980123,0
4511893,0
8599419,1
5491824,1
10103485,0
4318479,0
6767299,0
5189534,0
9904457,1
4634945,0
4932123,0
5974332,0
7505493,0
10045735,0
7084302,1
8629122,1
9642497,0
6195497,1
7695601,0
9397949,1
9979107,0
9585750,0
9516388,0
4574585,1
9839863,1
1053283,1
10129472,1
8394244,0
8680638,1
4462465,1
10005264,0
4846352,1
8568432,1
8359197,1
8867833,0
9891708,1
6157826,1
5315947,1
8277797,0
6158732,0
9808951,1
7546007,0
9293084,1
10138091,0
7907658,1
5765085,1
6691354,0
7908424,0
9139052,0
9949219,0
4642099,1
8982869,1
134035,1
7134015,1
2030444,1
9188069,1
6442660,0
9492677,0
9075112,0
6462502,0
2853723,1
8727231,1
5951604,1
8318143,0
8864511,1
8366483,1
8565715,1
9282414,1
7368515,0
9253526,0
4002259,0
9858936,0
9062026,1
9987267,1
10201396,1
10067243,1
7123500,1
766447,1
9155564,1
10273673,1
2941609,0
141851,0
6962343,1
10005717,1
5964098,1
5885702,1
5369556,1
5702242,1
9841588,0
8511089,1
9206416,1
8888832,1
266398,0
6243741,0
9126929,0
9051386,0
7082073,0
4028683,1
1750074,1
1908328,1
8404122,1
5383367,0
9287323,0
8063270,0
7828813,0
9501928,0
8956092,0
9691802,0
10098071,1
9149194,0
10219151,0
752771,0
9375174,1
9672469,1
2533358,0
4356984,0
1133952,1
8904426,1
7287178,1
5418835,0
6630631,0
9293426,1
10242503,0
1719699,1
9094218,1
4204744,1
2412177,0
255561,0
9954793,1
9816796,1
355908,1
3566226,1
7459190,0
8477727,0
9560846,0
8639991,1
9406870,1
10214348,1
7479665,0
7798536,1
9080284,1
3738225,0
5987296,0
7159662,0
7874880,1
9681692,0
7856884,1
10156409,0
9426154,1
8631174,0
8513365,1
9206357,1
8969590,0
3821672,1
8881493,1
4930847,1
10075281,0
10254651,0
9818786,0
3660995,1
8800854,0
7964524,0
5812998,0
2086488,0
4156145,0
6855295,0
8903659,1
3312062,1
6595552,0
1416801,0
4454462,0
8931393,0
7780387,0
7568266,1
6838423,0
9801348,1
9632398,1
8654053,0
6580266,0
9610272,0
9439225,0
